campaign_id,campaign_name,channel,start_date,end_date,budget,leads_generated,conversion_rate,revenue,status,impressions,clicks,ctr,engagement_score,campaign_manager,notes
CMP00174,Brand Awareness Current,Search Engine,2024-04-23,2024-05-07,41420.73,3957,12.97,187055.73,Ongoing,140182,2025,1.44,3.9,Ravi Mehta,
CMP00175,Event Promotion Foreign,Influencer,2023-09-13,2024-02-14,88000.83,1594,1.36,10148.02,Ongoing,473525,18540,3.92,8.63,Amit Gupta,
CMP00176,Brand Awareness Similar,Newspaper,2024-01-16,2025-05-16,90723.22,117,1.03,2083.05,Planned,159338,39785,24.97,7.56,Neha Gupta,
CMP00177,Seasonal Campaign Authority,Social Media,2023-06-30,2024-08-20,68185.35,4748,13.12,89593.33,Ongoing,185064,26115,14.11,1.86,Priya Patel,
CMP00178,Brand Awareness Deal,Email,2023-10-31,2025-01-20,46681.68,3818,14.08,151384.55,Ongoing,215020,33420,15.54,4.86,Anita Chopra,
CMP00179,Discount Offer Ability,Influencer,2024-05-23,2025-01-14,29559.52,4754,11.11,36664.06,Completed,624094,25391,4.07,1.26,Anita Joshi,
CMP00180,Brand Awareness Reveal,TV,2023-08-05,2023-09-12,53510.07,3258,9.6,52888.25,Completed,925414,36779,3.97,5.33,Priya Gupta,
CMP00181,Event Promotion Hold,Radio,2023-11-19,2025-07-08,90142.86,3469,1.66,158631.92,Completed,898421,26389,2.94,6.96,Priya Gupta,
CMP00182,Brand Awareness Shake,Email,2023-11-02,2024-03-17,59966.69,3313,6.85,28285.11,Planned,616270,3489,0.57,2.07,Priya Mehta,
CMP00183,Product Launch Teacher,TV,2023-06-18,2024-05-03,39812.56,2111,5.73,18650.8,Ongoing,646914,25783,3.99,3.6,Priya Reddy,
CMP00184,Brand Awareness Experience,Email,2023-08-14,2023-08-20,87290.13,1219,13.0,32509.76,Ongoing,120176,13729,11.42,4.58,Priya Joshi,
CMP00185,Product Launch Central,Search Engine,2023-07-04,2023-07-31,51742.57,2306,4.17,48340.91,Planned,918710,24926,2.71,9.28,Vikram Sharma,
CMP00186,Seasonal Campaign Laugh,Newspaper,2023-09-26,2023-12-16,83283.76,3561,10.19,173061.37,Ongoing,219126,35298,16.11,9.94,Kiran Gupta,
CMP00187,Discount Offer Exist,Influencer,2024-02-16,2025-07-20,12481.43,3738,14.56,116843.2,Completed,219969,26730,12.15,1.4,Meena Gupta,
CMP00188,Product Launch Baby,Radio,2023-08-16,2023-09-08,14045.9,3833,1.48,35650.45,Completed,123409,33326,27.0,7.85,Anita Reddy,
CMP00189,Seasonal Campaign Nation,Newspaper,2023-10-23,2024-08-13,39755.37,4718,3.2,157113.67,Completed,548707,46263,8.43,4.35,Neha Chopra,
CMP00190,Product Launch Individual,TV,2023-12-11,2024-10-17,57544.46,4345,3.96,94718.53,Ongoing,969140,33075,3.41,4.53,Meena Reddy,
CMP00191,Seasonal Campaign First,Search Engine,2023-06-27,2024-05-22,88714.19,1796,13.69,13501.94,Ongoing,254618,999,0.39,7.79,Anita Joshi,
CMP00192,Brand Awareness With,Search Engine,2023-09-18,2024-01-08,66271.27,2300,4.61,59953.51,Ongoing,770598,11753,1.53,9.27,Ravi Sharma,
CMP00193,Brand Awareness Red,TV,2023-12-12,2025-07-10,78529.48,206,5.33,9244.46,Ongoing,51015,28061,55.01,9.56,Kiran Chopra,
CMP00194,Product Launch Reality,Search Engine,2023-11-10,2025-08-22,86138.16,1113,10.64,31835.8,Planned,773838,16505,2.13,6.19,Amit Verma,
CMP00195,Product Launch Manage,Email,2024-02-10,2024-08-24,55817.73,1375,6.44,7086.67,Completed,123096,8701,7.07,4.21,Rahul Mehta,
CMP00196,Product Launch Feeling,Email,2024-01-27,2025-06-28,15881.06,4939,5.87,141746.08,Planned,632347,33762,5.34,8.09,Meena Kumar,
CMP00197,Seasonal Campaign Stay,Influencer,2024-02-27,2025-08-23,52699.74,1373,9.08,58505.76,Completed,186340,33382,17.91,3.26,Kiran Mehta,
CMP00198,Discount Offer Economic,Influencer,2023-08-23,2025-06-22,7042.97,4295,14.17,93299.06,Completed,111687,21388,19.15,6.08,Priya Desai,
CMP00199,Product Launch Surface,TV,2024-03-02,2025-01-17,1510.11,3031,3.19,95647.68,Planned,875371,29645,3.39,4.23,Kiran Verma,
CMP00200,Seasonal Campaign Accept,Email,2024-01-05,2024-09-01,11727.81,2661,2.93,65001.52,Completed,412357,36977,8.97,6.91,Amit Joshi,
CMP00201,Discount Offer Where,Social Media,2024-03-06,2024-11-16,39105.36,783,13.84,24820.0,Ongoing,736716,46126,6.26,3.16,Meena Patel,
CMP00202,Seasonal Campaign Establish,TV,2023-08-30,2024-07-01,64436.6,1899,6.78,85877.55,Ongoing,106878,15413,14.42,2.72,Amit Sharma,
CMP00203,Product Launch Often,Influencer,2023-10-20,2025-04-17,11438.08,953,1.17,22279.6,Completed,728270,15449,2.12,9.26,Rahul Kumar,
CMP00204,Event Promotion Land,Email,2023-12-03,2024-05-12,63511.47,2474,0.56,119326.82,Completed,974548,7279,0.75,1.92,Neha Verma,
CMP00205,Seasonal Campaign Music,Radio,2024-02-02,2024-08-22,89434.91,269,9.47,1970.85,Completed,199286,10426,5.23,5.55,Kiran Kumar,
CMP00206,Discount Offer Camera,Email,2023-10-27,2024-05-23,36283.36,1997,10.73,73389.96,Planned,774290,44655,5.77,2.99,Kiran Sharma,
CMP00207,Discount Offer Hair,Email,2024-02-22,2025-01-31,41244.81,4035,4.08,101580.04,Completed,775684,1660,0.21,1.35,Amit Chopra,
CMP00208,Discount Offer Policy,Influencer,2023-09-11,2025-05-05,20580.89,1833,8.77,70549.63,Planned,165899,13712,8.27,1.32,Kiran Verma,
CMP00209,Brand Awareness Several,TV,2024-05-17,2024-06-15,39253.53,3144,4.88,136336.51,Completed,974324,17750,1.82,2.58,Vikram Reddy,
CMP00210,Product Launch Movie,Influencer,2023-12-16,2024-04-18,99886.49,1994,13.46,66832.31,Ongoing,325767,26845,8.24,8.8,Sanjay Patel,
CMP00211,Event Promotion View,Radio,2023-11-10,2024-03-28,27829.08,4823,6.87,98083.99,Completed,862882,31990,3.71,3.54,Priya Reddy,
CMP00212,Seasonal Campaign Candidate,Social Media,2023-07-07,2025-01-07,65537.05,4309,8.08,106536.87,Ongoing,880858,20122,2.28,9.55,Anita Mehta,
CMP00213,Product Launch Available,Newspaper,2023-07-27,2025-03-21,18622.2,2702,9.92,100226.27,Planned,380989,4880,1.28,6.23,Vikram Reddy,
CMP00214,Discount Offer Business,Email,2023-06-03,2024-10-28,21341.81,1442,14.76,27785.0,Planned,416515,18411,4.42,4.93,Anita Gupta,
CMP00215,Seasonal Campaign Door,TV,2023-10-26,2025-03-07,84760.09,4915,14.05,182191.92,Completed,44585,28480,63.88,6.22,Anita Gupta,
CMP00216,Seasonal Campaign Know,Influencer,2024-01-27,2024-04-07,90807.01,720,13.05,11405.84,Completed,372369,44762,12.02,5.65,Neha Sharma,
CMP00217,Brand Awareness Hair,Email,2024-03-11,2024-11-02,41796.8,3002,13.78,58424.04,Ongoing,65044,2456,3.78,7.83,Priya Kumar,
CMP00218,Discount Offer Someone,Newspaper,2023-10-23,2025-01-29,27535.02,876,10.84,38540.9,Completed,961061,4890,0.51,3.54,Kiran Sharma,
CMP00219,Product Launch Authority,Influencer,2023-11-21,2025-08-09,94643.38,891,13.61,13601.99,Planned,443296,27011,6.09,4.18,Neha Mehta,
CMP00220,Discount Offer Country,Newspaper,2023-05-30,2023-12-01,36473.22,669,7.94,5947.05,Ongoing,110556,49558,44.83,9.05,Neha Joshi,
CMP00221,Event Promotion Bill,Radio,2024-03-11,2024-08-18,89228.16,1406,0.72,44791.81,Planned,527981,24463,4.63,9.52,Rahul Patel,
CMP00222,Product Launch Seek,Email,2024-03-05,2025-02-03,43000.43,3206,1.51,117872.16,Ongoing,882691,20149,2.28,9.03,Meena Gupta,
CMP00223,Seasonal Campaign Those,TV,2023-07-12,2024-05-01,62892.04,3929,4.99,103378.9,Ongoing,768595,10281,1.34,4.78,Vikram Gupta,
CMP00224,Seasonal Campaign Speak,TV,2023-06-24,2023-10-15,95473.69,1841,12.76,39991.13,Ongoing,201235,39925,19.84,8.02,Priya Mehta,
CMP00225,Product Launch Read,Social Media,2024-01-29,2024-12-17,31200.74,4954,7.84,219973.51,Completed,26939,16182,60.07,5.29,Ravi Joshi,
CMP00226,Product Launch Government,Social Media,2023-08-22,2024-04-02,78643.36,1429,13.21,30643.4,Planned,967429,761,0.08,5.48,Anita Verma,
CMP00227,Event Promotion Detail,Radio,2023-06-21,2023-08-04,12656.92,3088,7.43,35118.26,Ongoing,961445,37512,3.9,2.84,Anita Patel,
CMP00228,Event Promotion See,Influencer,2024-01-28,2024-06-30,41139.7,1070,1.42,36079.28,Completed,153906,48579,31.56,6.32,Vikram Patel,
CMP00229,Event Promotion Note,Email,2024-04-10,2025-06-24,19373.9,3212,4.08,130218.79,Ongoing,543335,3020,0.56,2.68,Vikram Verma,
CMP00230,Discount Offer West,Social Media,2024-01-19,2024-07-25,89289.38,1763,0.79,39190.42,Planned,289249,25758,8.91,3.98,Priya Kumar,
CMP00231,Seasonal Campaign Power,Newspaper,2023-08-19,2024-04-09,92662.68,4073,11.73,159791.46,Planned,76766,48870,63.66,8.7,Neha Chopra,
CMP00232,Brand Awareness Low,Newspaper,2024-02-06,2024-07-03,77518.12,2602,2.8,72964.98,Completed,409923,14125,3.45,2.86,Neha Reddy,
CMP00233,Discount Offer Road,Email,2024-03-01,2024-09-20,92806.9,2892,7.38,144448.46,Completed,416192,9046,2.17,1.64,Anita Gupta,
CMP00234,Discount Offer Create,TV,2024-03-02,2025-01-17,40539.44,3507,4.36,115701.4,Planned,569550,28806,5.06,1.62,Neha Kumar,
CMP00235,Brand Awareness Western,Search Engine,2023-11-08,2023-12-01,2389.69,3119,4.0,126276.19,Completed,388261,45600,11.74,9.47,Amit Chopra,
CMP00236,Seasonal Campaign Measure,Radio,2024-05-07,2024-06-19,38090.84,299,12.08,6254.42,Completed,811208,39104,4.82,5.56,Sanjay Sharma,
CMP00237,Discount Offer Cold,Social Media,2024-02-20,2024-10-12,13278.07,122,2.81,5540.86,Completed,686440,16409,2.39,4.68,Meena Kumar,
CMP00238,Seasonal Campaign Team,Influencer,2024-04-24,2025-04-30,82175.59,3993,1.67,180039.68,Planned,653664,46386,7.1,8.3,Ravi Reddy,
CMP00239,Brand Awareness Increase,Radio,2023-10-22,2025-03-08,96694.55,2558,11.81,107687.62,Ongoing,985346,33220,3.37,8.52,Amit Gupta,
CMP00240,Discount Offer Build,Radio,2024-01-17,2024-02-13,96686.13,3324,6.78,70436.99,Planned,455589,30127,6.61,3.99,Meena Verma,
CMP00241,Event Promotion Republican,Social Media,2024-03-05,2025-08-01,89613.77,3510,9.68,34777.75,Completed,138848,7105,5.12,7.24,Amit Desai,
CMP00242,Product Launch Across,TV,2024-02-16,2024-09-27,5974.56,2417,6.9,26480.38,Planned,618075,46904,7.59,7.94,Rahul Mehta,
CMP00243,Discount Offer Perform,Newspaper,2023-10-01,2025-03-21,46286.64,4641,3.2,224250.41,Completed,128948,49410,38.32,6.89,Priya Patel,
CMP00244,Brand Awareness Yourself,Social Media,2023-10-08,2024-01-30,89022.66,1749,3.29,39404.65,Completed,580304,1056,0.18,2.36,Kiran Desai,
CMP00245,Discount Offer Whom,Email,2023-07-25,2025-03-20,64815.51,4334,9.0,63522.15,Completed,403690,34939,8.65,8.88,Ravi Desai,
CMP00246,Brand Awareness Six,Radio,2023-10-20,2024-01-10,59619.85,37,6.51,902.71,Planned,500046,8695,1.74,5.85,Ravi Reddy,
CMP00247,Discount Offer Section,Social Media,2024-03-11,2024-04-25,76698.28,4609,10.79,51924.18,Planned,452269,48008,10.61,3.54,Sanjay Kumar,
CMP00248,Seasonal Campaign Ground,Influencer,2023-08-11,2025-03-07,86892.25,110,9.96,1721.9,Planned,22959,12903,56.2,4.83,Neha Chopra,
CMP00249,Brand Awareness Bad,Social Media,2024-03-23,2024-12-28,50496.11,4764,3.06,103343.77,Planned,661890,26063,3.94,1.34,Amit Sharma,
CMP00250,Discount Offer Sing,Social Media,2023-07-31,2024-05-08,91686.45,141,3.48,4592.43,Ongoing,751216,36321,4.83,2.15,Sanjay Reddy,
CMP00251,Event Promotion Indicate,Search Engine,2023-08-26,2024-01-30,17046.08,1308,14.87,41055.98,Planned,906533,39543,4.36,7.89,Meena Reddy,
CMP00252,Discount Offer Door,Radio,2023-08-14,2024-07-07,54763.27,2451,0.96,90747.23,Ongoing,791180,33823,4.28,1.0,Sanjay Desai,
CMP00253,Event Promotion While,Social Media,2023-10-23,2024-11-19,22798.79,2997,12.24,44935.41,Completed,229576,39163,17.06,4.75,Anita Desai,
CMP00254,Event Promotion Point,Social Media,2023-06-13,2023-09-23,94837.54,1209,8.6,16835.71,Completed,538833,48789,9.05,5.7,Vikram Joshi,
CMP00255,Seasonal Campaign Gun,Newspaper,2023-08-25,2023-12-17,84760.31,2304,13.66,99073.21,Completed,915091,15382,1.68,1.49,Rahul Desai,
CMP00256,Event Promotion Five,Newspaper,2023-11-06,2024-12-15,88148.92,386,9.62,3991.36,Planned,984703,4803,0.49,9.76,Amit Desai,
CMP00257,Product Launch Project,Newspaper,2024-01-31,2024-05-23,37602.14,478,8.78,8890.64,Completed,166838,6663,3.99,3.04,Sanjay Patel,
CMP00258,Discount Offer Provide,Newspaper,2023-11-02,2025-08-01,50120.28,2077,13.77,79598.81,Completed,336674,25949,7.71,3.74,Rahul Verma,
CMP00259,Discount Offer Too,TV,2024-03-02,2025-02-18,93890.04,3960,3.28,71091.38,Completed,880989,31960,3.63,3.74,Priya Verma,
CMP00260,Event Promotion Walk,Email,2024-01-01,2024-07-20,46450.39,553,1.13,3855.01,Ongoing,62087,31685,51.03,3.07,Anita Patel,
CMP00261,Discount Offer Stand,Search Engine,2024-04-17,2024-06-24,47940.15,1471,13.91,62870.74,Completed,594128,22115,3.72,1.01,Vikram Kumar,
CMP00262,Discount Offer Expect,Email,2023-07-02,2025-03-07,96293.65,3230,4.59,149638.74,Ongoing,119451,12103,10.13,7.56,Kiran Verma,
CMP00263,Event Promotion Sea,Search Engine,2023-06-28,2025-01-12,40427.22,2696,14.59,19498.76,Ongoing,448600,43685,9.74,9.7,Neha Verma,
CMP00264,Event Promotion Yet,Social Media,2024-04-16,2024-10-02,20434.45,698,5.75,18885.55,Planned,838437,27058,3.23,3.02,Anita Mehta,
CMP00265,Brand Awareness Also,Newspaper,2023-07-30,2024-05-21,79040.55,1094,11.09,5471.55,Ongoing,440792,26117,5.93,6.97,Vikram Joshi,
CMP00266,Product Launch Democrat,Radio,2024-04-27,2025-04-17,63248.45,2925,5.89,72427.5,Completed,40353,11271,27.93,7.68,Neha Chopra,
CMP00267,Seasonal Campaign Carry,TV,2024-05-21,2024-12-04,74532.57,1049,14.13,10625.88,Ongoing,194075,45450,23.42,8.64,Ravi Reddy,
CMP00268,Event Promotion Dinner,Newspaper,2023-06-20,2025-07-02,31026.13,2022,5.79,49591.41,Planned,215283,12301,5.71,4.8,Kiran Kumar,
CMP00269,Brand Awareness Thought,Search Engine,2024-04-17,2024-05-04,94521.07,2162,5.45,68534.77,Planned,315877,29526,9.35,3.73,Anita Kumar,
CMP00270,Seasonal Campaign Heavy,Social Media,2024-04-05,2025-02-21,73646.34,2334,10.44,69077.04,Ongoing,66318,17878,26.96,3.93,Sanjay Patel,
CMP00271,Seasonal Campaign World,Radio,2024-01-19,2025-03-30,3171.95,1510,9.69,51143.79,Planned,766313,45341,5.92,7.41,Vikram Verma,
CMP00272,Discount Offer National,Social Media,2023-06-24,2024-12-28,40239.39,1313,3.29,28080.03,Planned,483690,42329,8.75,8.35,Meena Mehta,
CMP00273,Event Promotion Teacher,Email,2023-09-30,2024-07-10,51857.63,1513,9.39,54227.79,Planned,417880,21216,5.08,2.63,Anita Mehta,
CMP00274,Product Launch Box,Influencer,2023-07-12,2025-05-05,65423.16,2835,6.1,77286.41,Completed,592460,48464,8.18,4.34,Ravi Desai,
CMP00275,Discount Offer Note,Search Engine,2023-07-01,2025-06-26,48360.56,2315,3.14,26233.15,Completed,741976,33397,4.5,9.12,Meena Chopra,
CMP00276,Discount Offer Realize,TV,2024-01-14,2024-05-30,5066.62,562,10.88,24361.61,Completed,782239,19442,2.49,8.26,Amit Sharma,
CMP00277,Product Launch Why,Radio,2023-09-05,2024-02-17,31068.54,1677,13.16,41970.5,Planned,94264,27590,29.27,9.86,Priya Chopra,
CMP00278,Seasonal Campaign Sense,Social Media,2023-07-02,2024-11-23,47551.33,3727,2.72,86879.61,Completed,771746,20075,2.6,7.79,Neha Mehta,
CMP00279,Product Launch Everything,Newspaper,2023-08-17,2024-01-31,73190.2,1602,3.08,63187.56,Ongoing,814168,26823,3.29,4.54,Kiran Chopra,
CMP00280,Event Promotion Grow,Social Media,2023-10-18,2025-07-03,48536.68,1926,8.49,36312.49,Planned,226281,23379,10.33,6.32,Amit Gupta,
CMP00281,Brand Awareness Word,TV,2023-06-02,2024-10-07,3917.11,2544,9.41,122042.95,Completed,638147,12865,2.02,6.95,Kiran Joshi,
CMP00282,Product Launch Option,Email,2024-04-15,2024-07-11,26562.89,2022,1.93,22464.78,Completed,899613,46778,5.2,1.71,Amit Patel,
CMP00283,Discount Offer System,Radio,2023-08-03,2024-10-02,38971.33,3451,6.41,161287.54,Ongoing,395070,11661,2.95,5.9,Neha Joshi,
CMP00284,Brand Awareness Civil,Newspaper,2023-06-01,2024-08-28,94758.69,4685,11.84,226270.02,Ongoing,353228,41999,11.89,7.38,Ravi Reddy,
CMP00285,Seasonal Campaign Guess,Newspaper,2023-10-28,2025-03-17,71286.23,3829,0.85,152847.9,Completed,432839,625,0.14,2.51,Ravi Reddy,
CMP00286,Discount Offer Wife,TV,2023-07-14,2024-12-30,26789.39,3742,10.48,29278.69,Planned,270536,22961,8.49,8.03,Priya Desai,
CMP00287,Seasonal Campaign Culture,Influencer,2024-03-16,2025-05-13,69536.15,3319,3.37,50512.93,Ongoing,318824,49253,15.45,6.25,Kiran Verma,
CMP00288,Seasonal Campaign Law,Social Media,2024-02-01,2025-08-07,96216.96,1773,4.74,85310.93,Planned,258426,33242,12.86,9.57,Kiran Sharma,
CMP00289,Event Promotion Hotel,Search Engine,2023-11-11,2024-06-07,49882.6,4737,13.92,201396.83,Planned,178789,27016,15.11,1.38,Kiran Sharma,
CMP00290,Seasonal Campaign Remember,Search Engine,2024-01-05,2024-07-19,95643.33,4879,10.65,70662.66,Ongoing,514153,45065,8.76,3.39,Amit Joshi,
CMP00291,Event Promotion Development,Influencer,2024-05-13,2025-04-28,72282.35,1381,8.75,23216.43,Ongoing,743452,4748,0.64,6.41,Rahul Gupta,
CMP00292,Brand Awareness Account,Email,2023-08-11,2025-02-26,46260.48,2175,4.3,24849.48,Ongoing,838291,35233,4.2,3.67,Sanjay Gupta,
CMP00293,Event Promotion Foot,Search Engine,2023-09-08,2023-12-25,21846.8,4503,4.06,224929.18,Ongoing,126657,30623,24.18,7.43,Priya Kumar,
CMP00294,Seasonal Campaign Skin,Email,2023-10-30,2024-05-18,63131.04,3707,1.93,64235.68,Planned,236167,29152,12.34,7.83,Ravi Kumar,
CMP00295,Discount Offer Rate,Search Engine,2024-02-01,2025-01-08,51730.63,2651,2.33,46812.11,Planned,682669,34514,5.06,1.92,Neha Kumar,
CMP00296,Seasonal Campaign Us,Radio,2024-03-09,2025-07-22,68113.06,1774,11.47,78100.62,Completed,481671,32881,6.83,5.62,Ravi Mehta,
CMP00297,Brand Awareness Worry,Social Media,2024-03-21,2024-09-27,43823.84,2617,7.48,119913.95,Planned,720094,4699,0.65,5.58,Kiran Mehta,
CMP00298,Discount Offer Buy,TV,2024-03-23,2024-09-09,17670.46,1781,0.72,21236.17,Planned,71467,35146,49.18,4.32,Anita Sharma,
CMP00299,Brand Awareness Evening,Radio,2023-07-28,2023-09-22,31192.43,3104,0.84,69378.14,Completed,184734,47164,25.53,9.4,Sanjay Verma,
CMP00300,Brand Awareness Increase,Newspaper,2023-10-15,2025-05-31,52832.09,4823,3.34,57719.37,Completed,623794,36023,5.77,8.45,Sanjay Chopra,
CMP00301,Discount Offer People,Social Media,2023-10-20,2024-03-03,37772.38,4320,5.27,200369.0,Completed,110751,41189,37.19,7.27,Anita Joshi,
CMP00302,Product Launch Happy,Social Media,2024-03-16,2025-02-22,43843.14,4005,14.07,85296.4,Completed,382050,3914,1.02,7.43,Priya Joshi,
CMP00303,Event Promotion Economy,Radio,2024-03-15,2024-05-10,42852.51,32,8.76,1310.34,Completed,931192,45993,4.94,5.16,Neha Mehta,
CMP00304,Discount Offer Establish,Social Media,2023-11-25,2025-04-21,34174.48,3640,1.96,68948.73,Planned,812774,36084,4.44,9.29,Anita Reddy,
CMP00305,Discount Offer Life,Social Media,2023-06-21,2025-03-02,6382.76,192,2.51,6843.47,Completed,693517,26716,3.85,7.25,Meena Verma,
CMP00306,Seasonal Campaign Difference,TV,2024-03-11,2025-05-01,47540.67,1082,9.62,43598.4,Completed,462079,2213,0.48,7.56,Anita Sharma,
CMP00307,Product Launch I,Email,2024-02-26,2025-06-16,35091.98,512,9.75,24641.23,Ongoing,369452,43106,11.67,8.76,Vikram Verma,
CMP00308,Event Promotion Everybody,TV,2024-02-18,2024-07-31,42615.89,576,11.06,20952.29,Planned,970587,13860,1.43,3.47,Neha Sharma,
CMP00309,Discount Offer Memory,TV,2024-03-17,2025-03-08,41086.05,4374,9.6,29681.16,Planned,107081,22027,20.57,8.26,Sanjay Gupta,
CMP00310,Event Promotion Smile,Social Media,2024-03-18,2025-03-18,64023.88,2263,2.65,94982.27,Completed,984237,21039,2.14,2.76,Priya Joshi,
CMP00311,Discount Offer Similar,Newspaper,2023-08-07,2023-10-28,62047.5,4947,11.73,116554.88,Ongoing,614333,32519,5.29,4.11,Kiran Sharma,
CMP00312,Event Promotion Base,Radio,2024-05-05,2024-10-13,15455.53,392,5.73,12049.04,Planned,559986,12688,2.27,4.02,Vikram Kumar,
CMP00313,Seasonal Campaign Decade,Email,2023-12-09,2025-04-24,89479.0,2726,13.04,88537.67,Completed,111078,36242,32.63,9.81,Ravi Joshi,
CMP00314,Seasonal Campaign East,Radio,2023-12-09,2024-10-10,15756.37,728,7.72,34900.61,Ongoing,868055,39298,4.53,8.71,Priya Desai,
CMP00315,Product Launch Recent,TV,2023-10-15,2024-07-25,86657.01,1607,11.13,70875.6,Completed,23671,44838,100.0,7.31,Vikram Desai,
CMP00316,Event Promotion Area,Search Engine,2024-03-25,2025-02-26,50600.7,2103,7.01,63521.38,Ongoing,419400,33497,7.99,7.54,Ravi Desai,
CMP00317,Brand Awareness Morning,Newspaper,2024-05-05,2025-04-28,16443.92,3155,9.29,143804.83,Planned,356528,16753,4.7,6.06,Meena Joshi,
CMP00318,Seasonal Campaign Phone,Influencer,2023-05-30,2023-07-03,28852.18,4955,6.47,132260.31,Ongoing,960611,10931,1.14,9.52,Anita Chopra,
CMP00319,Product Launch Strong,Radio,2023-06-02,2024-03-01,98039.79,4040,1.76,133366.64,Planned,611490,5824,0.95,5.47,Vikram Kumar,
CMP00320,Product Launch Their,Radio,2024-02-15,2024-09-02,26812.02,416,0.7,17856.19,Ongoing,52663,11183,21.24,4.42,Neha Gupta,
CMP00321,Discount Offer Sit,Social Media,2023-11-21,2025-07-07,17468.63,1984,4.2,42529.05,Ongoing,16708,46017,100.0,2.47,Meena Verma,
CMP00322,Seasonal Campaign As,Email,2023-10-08,2025-02-18,19515.92,4944,13.75,170158.86,Planned,879338,19916,2.26,8.08,Ravi Desai,
CMP00323,Brand Awareness Move,TV,2023-11-05,2024-01-11,97860.64,1173,12.79,19918.37,Completed,312955,42340,13.53,7.61,Meena Mehta,
CMP00324,Event Promotion Its,Email,2023-06-17,2025-06-24,60886.5,4089,1.38,38261.72,Planned,134883,6376,4.73,4.46,Sanjay Reddy,
CMP00325,Product Launch Generation,Newspaper,2023-08-14,2024-08-28,23004.98,2401,9.72,37925.32,Completed,319394,48503,15.19,1.23,Ravi Sharma,
CMP00326,Event Promotion Run,Email,2023-12-22,2024-10-20,66476.21,3033,0.99,123393.37,Ongoing,113547,38763,34.14,8.55,Priya Reddy,
CMP00327,Seasonal Campaign Compare,Search Engine,2023-10-12,2024-08-18,13511.98,2708,8.88,112257.76,Planned,990586,14094,1.42,1.1,Neha Desai,
CMP00328,Discount Offer Politics,Influencer,2023-10-12,2024-08-29,37197.06,3584,14.35,152222.44,Completed,911681,23599,2.59,7.33,Sanjay Verma,
CMP00329,Brand Awareness Join,TV,2023-08-01,2024-10-14,65286.54,1339,14.03,48580.58,Completed,560042,23140,4.13,9.73,Neha Mehta,
CMP00330,Event Promotion Less,Email,2023-12-08,2024-07-23,6455.56,1447,0.93,44571.21,Planned,752102,43420,5.77,4.94,Priya Verma,
CMP00331,Brand Awareness Body,Radio,2024-02-04,2024-12-05,21869.21,2316,2.86,30219.28,Ongoing,763002,17059,2.24,3.11,Rahul Mehta,
CMP00332,Product Launch Tax,TV,2023-09-14,2024-06-28,11818.41,2781,0.87,33299.19,Ongoing,143483,6199,4.32,7.34,Rahul Chopra,
CMP00333,Discount Offer Tree,TV,2024-05-20,2024-12-06,57437.42,761,9.93,6967.9,Planned,659271,42367,6.43,8.35,Priya Chopra,
